data_iniSE,casos,pop,inc,trimestre,UF,trimestre-tick,regiao
2022-09-30,960,20732660.0,4.6303754559231666e-05,202203,MG,3° - 2022,Sudeste
2022-12-31,6473,20732660.0,0.00031221271173115266,202204,MG,4° - 2022,Sudeste
2023-03-31,58362,20732660.0,0.00281497887873529,202301,MG,1° - 2023,Sudeste
2023-06-30,25734,20732660.0,0.0012412300206534038,202302,MG,2° - 2023,Sudeste
2010-03-31,0,6248436.0,0.0,201001,SC,1° - 2010,Sul
2010-06-30,0,6248436.0,0.0,201002,SC,2° - 2010,Sul
2010-09-30,0,6248436.0,0.0,201003,SC,3° - 2010,Sul
2010-12-31,0,6248436.0,0.0,201004,SC,4° - 2010,Sul
2011-03-31,0,6316906.0,0.0,201101,SC,1° - 2011,Sul
2011-06-30,0,6316906.0,0.0,201102,SC,2° - 2011,Sul
2011-09-30,0,6316906.0,0.0,201103,SC,3° - 2011,Sul
2011-12-31,0,6316906.0,0.0,201104,SC,4° - 2011,Sul
2012-03-31,1,6383286.0,1.5665912509638452e-07,201201,SC,1° - 2012,Sul
2012-06-30,0,6383286.0,0.0,201202,SC,2° - 2012,Sul
2012-09-30,0,6383286.0,0.0,201203,SC,3° - 2012,Sul
2012-12-31,0,6383286.0,0.0,201204,SC,4° - 2012,Sul
2013-03-31,0,6634254.0,0.0,201301,SC,1° - 2013,Sul
2013-06-30,0,6634254.0,0.0,201302,SC,2° - 2013,Sul
2013-09-30,0,6634254.0,0.0,201303,SC,3° - 2013,Sul
2013-12-31,2,6634254.0,3.014656960677116e-07,201304,SC,4° - 2013,Sul
2014-03-31,1,6727148.0,1.4865140472604438e-07,201401,SC,1° - 2014,Sul
2014-06-30,0,6727148.0,0.0,201402,SC,2° - 2014,Sul
2014-09-30,0,6727148.0,0.0,201403,SC,3° - 2014,Sul
2014-12-31,0,6727148.0,0.0,201404,SC,4° - 2014,Sul
2015-03-31,16,6819190.0,2.3463197241901164e-06,201501,SC,1° - 2015,Sul
2015-06-30,24,6819190.0,3.5194795862851746e-06,201502,SC,2° - 2015,Sul
2015-09-30,10,6819190.0,1.4664498276188229e-06,201503,SC,3° - 2015,Sul
2015-12-31,98,6819190.0,1.4371208310664464e-05,201504,SC,4° - 2015,Sul
2016-03-31,601,6910553.0,8.696843798173605e-05,201601,SC,1° - 2016,Sul
2016-06-30,179,6910553.0,2.5902413309036193e-05,201602,SC,2° - 2016,Sul
2016-09-30,92,6910553.0,1.3312972203526982e-05,201603,SC,3° - 2016,Sul
2016-12-31,150,6910553.0,2.1705932940533122e-05,201604,SC,4° - 2016,Sul
2017-03-31,176,7001161.0,2.513868771193806e-05,201701,SC,1° - 2017,Sul
2017-06-30,71,7001161.0,1.014117515652047e-05,201702,SC,2° - 2017,Sul
2017-09-30,56,7001161.0,7.998673362889384e-06,201703,SC,3° - 2017,Sul
2017-12-31,120,7001161.0,1.7140014349048678e-05,201704,SC,4° - 2017,Sul
2018-03-31,147,7075494.0,2.0775934514254412e-05,201801,SC,1° - 2018,Sul
2018-06-30,102,7075494.0,1.4415954560911225e-05,201802,SC,2° - 2018,Sul
2018-09-30,59,7075494.0,8.33864038327218e-06,201803,SC,3° - 2018,Sul
2018-12-31,75,7075494.0,1.0599966588905312e-05,201804,SC,4° - 2018,Sul
2019-03-31,190,7164788.0,2.6518579475066116e-05,201901,SC,1° - 2019,Sul
2019-06-30,319,7164788.0,4.452329922392679e-05,201902,SC,2° - 2019,Sul
2019-09-30,98,7164788.0,1.367800415029726e-05,201903,SC,3° - 2019,Sul
2019-12-31,102,7164788.0,1.4236290033982862e-05,201904,SC,4° - 2019,Sul
2020-03-31,216,7252502.0,2.9782825292568e-05,202001,SC,1° - 2020,Sul
2020-06-30,280,7252502.0,3.860736611999555e-05,202002,SC,2° - 2020,Sul
2020-09-30,96,7252502.0,1.3236811241141334e-05,202003,SC,3° - 2020,Sul
2020-12-31,62,7252502.0,8.548773926570444e-06,202004,SC,4° - 2020,Sul
2021-03-31,368,7338473.0,5.01466722027866e-05,202101,SC,1° - 2021,Sul
2021-06-30,444,7338473.0,6.050305015770992e-05,202102,SC,2° - 2021,Sul
2021-09-30,145,7338473.0,1.975887899294581e-05,202103,SC,3° - 2021,Sul
2021-12-31,142,7338473.0,1.935007459998831e-05,202104,SC,4° - 2021,Sul
2022-03-31,436,7762154.0,5.6169975499068944e-05,202201,SC,1° - 2022,Sul
2022-06-30,281,7762154.0,3.6201291548711864e-05,202202,SC,2° - 2022,Sul
2022-09-30,64,7762154.0,8.245134018211955e-06,202203,SC,3° - 2022,Sul
2022-12-31,94,7762154.0,1.2110040589248809e-05,202204,SC,4° - 2022,Sul
2023-03-31,310,7762154.0,3.993736790071416e-05,202301,SC,1° - 2023,Sul
2023-06-30,259,7762154.0,3.3367026729951505e-05,202302,SC,2° - 2023,Sul
2010-03-31,10,8796448.0,1.136822499263339e-06,201001,PE,1° - 2010,Nordeste
2010-06-30,1,8796448.0,1.1368224992633391e-07,201002,PE,2° - 2010,Nordeste
2010-09-30,3,8796448.0,3.410467497790017e-07,201003,PE,3° - 2010,Nordeste
2010-12-31,2,8796448.0,2.2736449985266781e-07,201004,PE,4° - 2010,Nordeste
2011-03-31,5,8864803.0,5.640283264049973e-07,201101,PE,1° - 2011,Nordeste
2011-06-30,0,8864803.0,0.0,201102,PE,2° - 2011,Nordeste
2011-09-30,0,8864803.0,0.0,201103,PE,3° - 2011,Nordeste
2011-12-31,3,8864803.0,3.384169958429984e-07,201104,PE,4° - 2011,Nordeste
2012-03-31,2,8931028.0,2.2393838648809522e-07,201201,PE,1° - 2012,Nordeste
2012-06-30,4,8931028.0,4.4787677297619044e-07,201202,PE,2° - 2012,Nordeste
2012-09-30,3,8931028.0,3.3590757973214283e-07,201203,PE,3° - 2012,Nordeste
2012-12-31,4,8931028.0,4.4787677297619044e-07,201204,PE,4° - 2012,Nordeste
2013-03-31,8,9208550.0,8.687578391820645e-07,201301,PE,1° - 2013,Nordeste
2013-06-30,4,9208550.0,4.3437891959103227e-07,201302,PE,2° - 2013,Nordeste
2013-09-30,0,9208550.0,0.0,201303,PE,3° - 2013,Nordeste
2013-12-31,5,9208550.0,5.429736494887903e-07,201304,PE,4° - 2013,Nordeste
2014-03-31,10,9277727.0,1.0778502105095353e-06,201401,PE,1° - 2014,Nordeste
2014-06-30,4,9277727.0,4.3114008420381415e-07,201402,PE,2° - 2014,Nordeste
2014-09-30,0,9277727.0,0.0,201403,PE,3° - 2014,Nordeste
2014-12-31,13,9277727.0,1.401205273662396e-06,201404,PE,4° - 2014,Nordeste
2015-03-31,128,9345173.0,1.3696910693895126e-05,201501,PE,1° - 2015,Nordeste
2015-06-30,52,9345173.0,5.5643699693948955e-06,201502,PE,2° - 2015,Nordeste
2015-09-30,773,9345173.0,8.271649973735104e-05,201503,PE,3° - 2015,Nordeste
2015-12-31,7263,9345173.0,0.0007771926747637524,201504,PE,4° - 2015,Nordeste
2016-03-31,44047,9410336.0,0.004680704280909842,201601,PE,1° - 2016,Nordeste
2016-06-30,13081,9410336.0,0.0013900672622104036,201602,PE,2° - 2016,Nordeste
2016-09-30,3022,9410336.0,0.00032113624848251963,201603,PE,3° - 2016,Nordeste
2016-12-31,1945,9410336.0,0.00020668762518150256,201604,PE,4° - 2016,Nordeste
2017-03-31,1571,9473266.0,0.0001658350984760694,201701,PE,1° - 2017,Nordeste
2017-06-30,1761,9473266.0,0.0001858915394120676,201702,PE,2° - 2017,Nordeste
2017-09-30,1247,9473266.0,0.00013163358866941983,201703,PE,3° - 2017,Nordeste
2017-12-31,883,9473266.0,9.320967024466536e-05,201704,PE,4° - 2017,Nordeste
2018-03-31,739,9496294.0,7.781983161009969e-05,201801,PE,1° - 2018,Nordeste
2018-06-30,1238,9496294.0,0.0001303666461885026,201802,PE,2° - 2018,Nordeste
2018-09-30,952,9496294.0,0.00010024963422573059,201803,PE,3° - 2018,Nordeste
2018-12-31,545,9496294.0,5.739080950947812e-05,201804,PE,4° - 2018,Nordeste
2019-03-31,1507,9557071.0,0.0001576842946965655,201901,PE,1° - 2019,Nordeste
2019-06-30,4185,9557071.0,0.0004378956690810396,201902,PE,2° - 2019,Nordeste
2019-09-30,2246,9557071.0,0.00023500924080191514,201903,PE,3° - 2019,Nordeste
2019-12-31,1050,9557071.0,0.00010986629690205295,201904,PE,4° - 2019,Nordeste
2020-03-31,943,9616621.0,9.805939113125078e-05,202001,PE,1° - 2020,Nordeste
2020-06-30,2488,9616621.0,0.00025871873291044746,202002,PE,2° - 2020,Nordeste
2020-09-30,3828,9616621.0,0.00039806081574806783,202003,PE,3° - 2020,Nordeste
2020-12-31,1368,9616621.0,0.00014225370844915278,202004,PE,4° - 2020,Nordeste
2021-03-31,5549,9674793.0,0.0005735523230316142,202101,PE,1° - 2021,Nordeste
2021-06-30,45120,9674793.0,0.0046636656722267855,202102,PE,2° - 2021,Nordeste
2021-09-30,24043,9674793.0,0.002485117769444783,202103,PE,3° - 2021,Nordeste
2021-12-31,5003,9674793.0,0.0005171170070512103,202104,PE,4° - 2021,Nordeste
2022-03-31,8486,9051113.0,0.0009375642531476516,202201,PE,1° - 2022,Nordeste
2022-06-30,20554,9051113.0,0.0022708809402777314,202202,PE,2° - 2022,Nordeste
2022-09-30,4623,9051113.0,0.000510765913540136,202203,PE,3° - 2022,Nordeste
2022-12-31,1541,9051113.0,0.00017025530451337864,202204,PE,4° - 2022,Nordeste
2023-03-31,2258,9051113.0,0.0002494720814998111,202301,PE,1° - 2023,Nordeste
2023-06-30,1421,9051113.0,0.00015699726652401754,202302,PE,2° - 2023,Nordeste
2010-03-31,1,3766528.0,2.6549649969414805e-07,201001,PB,1° - 2010,Nordeste
2010-06-30,3,3766528.0,7.964894990824441e-07,201002,PB,2° - 2010,Nordeste
2010-09-30,0,3766528.0,0.0,201003,PB,3° - 2010,Nordeste
2010-12-31,0,3766528.0,0.0,201004,PB,4° - 2010,Nordeste
2011-03-31,0,3791200.0,0.0,201101,PB,1° - 2011,Nordeste
2011-06-30,3,3791200.0,7.913061827389744e-07,201102,PB,2° - 2011,Nordeste
2011-09-30,1,3791200.0,2.6376872757965813e-07,201103,PB,3° - 2011,Nordeste
2011-12-31,1,3791200.0,2.6376872757965813e-07,201104,PB,4° - 2011,Nordeste
2012-03-31,1,3815171.0,2.6211144926400415e-07,201201,PB,1° - 2012,Nordeste
2012-06-30,3,3815171.0,7.863343477920125e-07,201202,PB,2° - 2012,Nordeste
2012-09-30,0,3815171.0,0.0,201203,PB,3° - 2012,Nordeste
2012-12-31,2,3815171.0,5.242228985280083e-07,201204,PB,4° - 2012,Nordeste
2013-03-31,0,3914421.0,0.0,201301,PB,1° - 2013,Nordeste
2013-06-30,1,3914421.0,2.5546562314068926e-07,201302,PB,2° - 2013,Nordeste
2013-09-30,0,3914421.0,0.0,201303,PB,3° - 2013,Nordeste
2013-12-31,0,3914421.0,0.0,201304,PB,4° - 2013,Nordeste
2014-03-31,2,3943885.0,5.071141780249677e-07,201401,PB,1° - 2014,Nordeste
2014-06-30,1,3943885.0,2.5355708901248387e-07,201402,PB,2° - 2014,Nordeste
2014-09-30,1,3943885.0,2.5355708901248387e-07,201403,PB,3° - 2014,Nordeste
2014-12-31,0,3943885.0,0.0,201404,PB,4° - 2014,Nordeste
2015-03-31,15,3972202.0,3.776243000733598e-06,201501,PB,1° - 2015,Nordeste
2015-06-30,34,3972202.0,8.559484134996155e-06,201502,PB,2° - 2015,Nordeste
2015-09-30,12,3972202.0,3.0209944005868786e-06,201503,PB,3° - 2015,Nordeste
2015-12-31,79,3972202.0,1.988821313719695e-05,201504,PB,4° - 2015,Nordeste
2016-03-31,5232,3999415.0,0.001308191322980986,201601,PB,1° - 2016,Nordeste
2016-06-30,13204,3999415.0,0.003301482841865623,201602,PB,2° - 2016,Nordeste
2016-09-30,2224,3999415.0,0.0005560813268940583,201603,PB,3° - 2016,Nordeste
2016-12-31,175,3999415.0,4.375639937340836e-05,201604,PB,4° - 2016,Nordeste
2017-03-31,329,4025558.0,8.172780022049117e-05,201701,PB,1° - 2017,Nordeste
2017-06-30,739,4025558.0,0.00018357703453782058,201702,PB,2° - 2017,Nordeste
2017-09-30,617,4025558.0,0.0001532706770092494,201703,PB,3° - 2017,Nordeste
2017-12-31,263,4025558.0,6.533255762306741e-05,201704,PB,4° - 2017,Nordeste
2018-03-31,278,3996496.0,6.956093537939234e-05,201801,PB,1° - 2018,Nordeste
2018-06-30,602,3996496.0,0.00015063195359134603,201802,PB,2° - 2018,Nordeste
2018-09-30,388,3996496.0,9.708504650073464e-05,201803,PB,3° - 2018,Nordeste
2018-12-31,134,3996496.0,3.352937172963516e-05,201804,PB,4° - 2018,Nordeste
2019-03-31,360,4018127.0,8.959398246994183e-05,201901,PB,1° - 2019,Nordeste
2019-06-30,851,4018127.0,0.0002117902196720014,201902,PB,2° - 2019,Nordeste
2019-09-30,517,4018127.0,0.0001286669137137776,201903,PB,3° - 2019,Nordeste
2019-12-31,364,4018127.0,9.058947116405231e-05,201904,PB,4° - 2019,Nordeste
2020-03-31,214,4039277.0,5.2979778311811744e-05,202001,PB,1° - 2020,Nordeste
2020-06-30,845,4039277.0,0.00020919585361439682,202002,PB,2° - 2020,Nordeste
2020-09-30,1059,4039277.0,0.0002621756319262086,202003,PB,3° - 2020,Nordeste
2020-12-31,281,4039277.0,6.95669051664444e-05,202004,PB,4° - 2020,Nordeste
2021-03-31,2631,4059905.0,0.0006480447202582327,202101,PB,1° - 2021,Nordeste
2021-06-30,7921,4059905.0,0.0019510308738751277,202102,PB,2° - 2021,Nordeste
2021-09-30,10008,4059905.0,0.0024650823110392976,202103,PB,3° - 2021,Nordeste
2021-12-31,3007,4059905.0,0.0007406577247497171,202104,PB,4° - 2021,Nordeste
2022-03-31,4737,4030961.0,0.001175154014142037,202201,PB,1° - 2022,Nordeste
2022-06-30,13162,4030961.0,0.00326522633188463,202202,PB,2° - 2022,Nordeste
2022-09-30,5581,4030961.0,0.0013845333656167848,202203,PB,3° - 2022,Nordeste
2022-12-31,613,4030961.0,0.00015207291759955008,202204,PB,4° - 2022,Nordeste
2023-03-31,654,4030961.0,0.00016224418941289683,202301,PB,1° - 2023,Nordeste
2023-06-30,636,4030961.0,0.00015777875300703728,202302,PB,2° - 2023,Nordeste
2010-03-31,5,3168027.0,1.5782693771233642e-06,201001,RN,1° - 2010,Nordeste
2010-06-30,0,3168027.0,0.0,201002,RN,2° - 2010,Nordeste
2010-09-30,1,3168027.0,3.1565387542467286e-07,201003,RN,3° - 2010,Nordeste
2010-12-31,0,3168027.0,0.0,201004,RN,4° - 2010,Nordeste
2011-03-31,1,3198572.0,3.1263951538374e-07,201101,RN,1° - 2011,Nordeste
2011-06-30,0,3198572.0,0.0,201102,RN,2° - 2011,Nordeste
2011-09-30,1,3198572.0,3.1263951538374e-07,201103,RN,3° - 2011,Nordeste
2011-12-31,0,3198572.0,0.0,201104,RN,4° - 2011,Nordeste
2012-03-31,0,3228198.0,0.0,201201,RN,1° - 2012,Nordeste
2012-06-30,0,3228198.0,0.0,201202,RN,2° - 2012,Nordeste
2012-09-30,0,3228198.0,0.0,201203,RN,3° - 2012,Nordeste
2012-12-31,0,3228198.0,0.0,201204,RN,4° - 2012,Nordeste
2013-03-31,2,3373959.0,5.92775430881051e-07,201301,RN,1° - 2013,Nordeste
2013-06-30,2,3373959.0,5.92775430881051e-07,201302,RN,2° - 2013,Nordeste
2013-09-30,0,3373959.0,0.0,201303,RN,3° - 2013,Nordeste
2013-12-31,2,3373959.0,5.92775430881051e-07,201304,RN,4° - 2013,Nordeste
2014-03-31,21,3408510.0,6.161049842893229e-06,201401,RN,1° - 2014,Nordeste
2014-06-30,4,3408510.0,1.1735333034082342e-06,201402,RN,2° - 2014,Nordeste
2014-09-30,0,3408510.0,0.0,201403,RN,3° - 2014,Nordeste
2014-12-31,4,3408510.0,1.1735333034082342e-06,201404,RN,4° - 2014,Nordeste
2015-03-31,3813,3442175.0,0.0011077298510389507,201501,RN,1° - 2015,Nordeste
2015-06-30,693,3442175.0,0.00020132619637293282,201502,RN,2° - 2015,Nordeste
2015-09-30,54,3442175.0,1.568775556152723e-05,201503,RN,3° - 2015,Nordeste
2015-12-31,251,3442175.0,7.291901196191362e-05,201504,RN,4° - 2015,Nordeste
2016-03-31,13302,3474998.0,0.003827915872181797,201601,RN,1° - 2016,Nordeste
2016-06-30,11681,3474998.0,0.003361440783563041,201602,RN,2° - 2016,Nordeste
2016-09-30,2056,3474998.0,0.0005916550167798658,201603,RN,3° - 2016,Nordeste
2016-12-31,326,3474998.0,9.381300363338338e-05,201604,RN,4° - 2016,Nordeste
2017-03-31,587,3507003.0,0.00016737938347928416,201701,RN,1° - 2017,Nordeste
2017-06-30,784,3507003.0,0.00022355270297744255,201702,RN,2° - 2017,Nordeste
2017-09-30,708,3507003.0,0.00020188177768881292,201703,RN,3° - 2017,Nordeste
2017-12-31,344,3507003.0,9.808945130642888e-05,201704,RN,4° - 2017,Nordeste
2018-03-31,616,3479010.0,0.00017706186530076084,201801,RN,1° - 2018,Nordeste
2018-06-30,1137,3479010.0,0.0003268171117645537,201802,RN,2° - 2018,Nordeste
2018-09-30,1510,3479010.0,0.00043403152046128066,201803,RN,3° - 2018,Nordeste
2018-12-31,308,3479010.0,8.853093265038042e-05,201804,RN,4° - 2018,Nordeste
2019-03-31,789,3506853.0,0.000224988044836781,201901,RN,1° - 2019,Nordeste
2019-06-30,7007,3506853.0,0.0019980877441968625,201902,RN,2° - 2019,Nordeste
2019-09-30,6628,3506853.0,0.001890013639009106,201903,RN,3° - 2019,Nordeste
2019-12-31,1186,3506853.0,0.0003381949571310802,201904,RN,4° - 2019,Nordeste
2020-03-31,1144,3534165.0,0.0003236973938681414,202001,RN,1° - 2020,Nordeste
2020-06-30,3783,3534165.0,0.0010704084274503313,202002,RN,2° - 2020,Nordeste
2020-09-30,2350,3534165.0,0.0006649378283130527,202003,RN,3° - 2020,Nordeste
2020-12-31,384,3534165.0,0.00010865367066902649,202004,RN,4° - 2020,Nordeste
2021-03-31,1659,3560903.0,0.00046589306139482037,202101,RN,1° - 2021,Nordeste
2021-06-30,6093,3560903.0,0.0017110828348876675,202102,RN,2° - 2021,Nordeste
2021-09-30,2391,3560903.0,0.0006714588968022998,202103,RN,3° - 2021,Nordeste
2021-12-31,1388,3560903.0,0.00038978876987101304,202104,RN,4° - 2021,Nordeste
2022-03-31,2018,3303953.0,0.0006107835069082399,202201,RN,1° - 2022,Nordeste
2022-06-30,11144,3303953.0,0.0033729293364645322,202202,RN,2° - 2022,Nordeste
2022-09-30,5365,3303953.0,0.0016238124452738886,202203,RN,3° - 2022,Nordeste
2022-12-31,833,3303953.0,0.00025212223055231115,202204,RN,4° - 2022,Nordeste
2023-03-31,1180,3303953.0,0.0003571479376371274,202301,RN,1° - 2023,Nordeste
2023-06-30,1210,3303953.0,0.00036622796994993575,202302,RN,2° - 2023,Nordeste
2010-03-31,0,3118360.0,0.0,201001,PI,1° - 2010,Nordeste
2010-06-30,1,3118360.0,3.206813838043074e-07,201002,PI,2° - 2010,Nordeste
2010-09-30,0,3118360.0,0.0,201003,PI,3° - 2010,Nordeste
2010-12-31,0,3118360.0,0.0,201004,PI,4° - 2010,Nordeste
2011-03-31,0,3132064.0,0.0,201101,PI,1° - 2011,Nordeste
2011-06-30,2,3132064.0,6.385565556770232e-07,201102,PI,2° - 2011,Nordeste
2011-09-30,0,3132064.0,0.0,201103,PI,3° - 2011,Nordeste
2011-12-31,0,3132064.0,0.0,201104,PI,4° - 2011,Nordeste
2012-03-31,0,3160748.0,0.0,201201,PI,1° - 2012,Nordeste
2012-06-30,1,3160748.0,3.1638080606236247e-07,201202,PI,2° - 2012,Nordeste
2012-09-30,0,3160748.0,0.0,201203,PI,3° - 2012,Nordeste
2012-12-31,0,3160748.0,0.0,201204,PI,4° - 2012,Nordeste
2013-03-31,0,3184166.0,0.0,201301,PI,1° - 2013,Nordeste
2013-06-30,0,3184166.0,0.0,201302,PI,2° - 2013,Nordeste
2013-09-30,0,3184166.0,0.0,201303,PI,3° - 2013,Nordeste
2013-12-31,0,3184166.0,0.0,201304,PI,4° - 2013,Nordeste
2014-03-31,3,3194718.0,9.390500194383354e-07,201401,PI,1° - 2014,Nordeste
2014-06-30,1,3194718.0,3.130166731461118e-07,201402,PI,2° - 2014,Nordeste
2014-09-30,0,3194718.0,0.0,201403,PI,3° - 2014,Nordeste
2014-12-31,0,3194718.0,0.0,201404,PI,4° - 2014,Nordeste
2015-03-31,93,3204028.0,2.902596356835833e-05,201501,PI,1° - 2015,Nordeste
2015-06-30,356,3204028.0,0.00011111014011113511,201502,PI,2° - 2015,Nordeste
2015-09-30,10,3204028.0,3.1210713514363795e-06,201503,PI,3° - 2015,Nordeste
2015-12-31,8,3204028.0,2.4968570811491035e-06,201504,PI,4° - 2015,Nordeste
2016-03-31,280,3212180.0,8.716821597793399e-05,201601,PI,1° - 2016,Nordeste
2016-06-30,2286,3212180.0,0.0007116662204484182,201602,PI,2° - 2016,Nordeste
2016-09-30,455,3212180.0,0.00014164835096414273,201603,PI,3° - 2016,Nordeste
2016-12-31,67,3212180.0,2.0858108823291347e-05,201604,PI,4° - 2016,Nordeste
2017-03-31,453,3219257.0,0.0001407156993057715,201701,PI,1° - 2017,Nordeste
2017-06-30,4586,3219257.0,0.00142455231129419,201702,PI,2° - 2017,Nordeste
2017-09-30,2801,3219257.0,0.0008700765425065473,201703,PI,3° - 2017,Nordeste
2017-12-31,334,3219257.0,0.00010375064805326197,201704,PI,4° - 2017,Nordeste
2018-03-31,275,3264531.0,8.423874669898985e-05,201801,PI,1° - 2018,Nordeste
2018-06-30,286,3264531.0,8.760829656694943e-05,201802,PI,2° - 2018,Nordeste
2018-09-30,239,3264531.0,7.32111289493039e-05,201803,PI,3° - 2018,Nordeste
2018-12-31,70,3264531.0,2.1442590068833776e-05,201804,PI,4° - 2018,Nordeste
2019-03-31,276,3273227.0,8.432045806783336e-05,201901,PI,1° - 2019,Nordeste
2019-06-30,748,3273227.0,0.00022852066172007014,201902,PI,2° - 2019,Nordeste
2019-09-30,146,3273227.0,4.460430028225968e-05,201903,PI,3° - 2019,Nordeste
2019-12-31,57,3273227.0,1.7414007644443848e-05,201904,PI,4° - 2019,Nordeste
2020-03-31,78,3281480.0,2.3769762424271976e-05,202001,PI,1° - 2020,Nordeste
2020-06-30,140,3281480.0,4.2663676146129186e-05,202002,PI,2° - 2020,Nordeste
2020-09-30,41,3281480.0,1.2494362299937832e-05,202003,PI,3° - 2020,Nordeste
2020-12-31,29,3281480.0,8.837475773126759e-06,202004,PI,4° - 2020,Nordeste
2021-03-31,78,3289290.0,2.371332415202065e-05,202101,PI,1° - 2021,Nordeste
2021-06-30,436,3289290.0,0.00013255140167026927,202102,PI,2° - 2021,Nordeste
2021-09-30,306,3289290.0,9.302919475023485e-05,202103,PI,3° - 2021,Nordeste
2021-12-31,14,3289290.0,4.256237668311399e-06,202104,PI,4° - 2021,Nordeste
2022-03-31,2730,3270174.0,0.0008348179638147695,202201,PI,1° - 2022,Nordeste
2022-06-30,8374,3270174.0,0.002560720010617172,202202,PI,2° - 2022,Nordeste
2022-09-30,697,3270174.0,0.00021313850577981476,202203,PI,3° - 2022,Nordeste
2022-12-31,198,3270174.0,6.0547236936016246e-05,202204,PI,4° - 2022,Nordeste
2023-03-31,1817,3270174.0,0.0005556279268320278,202301,PI,1° - 2023,Nordeste
2023-06-30,1185,3270174.0,0.00036236603923827905,202302,PI,2° - 2023,Nordeste
2010-03-31,4,3120494.0,1.2818483227335158e-06,201001,AL,1° - 2010,Nordeste
2010-06-30,0,3120494.0,0.0,201002,AL,2° - 2010,Nordeste
2010-09-30,3,3120494.0,9.61386242050137e-07,201003,AL,3° - 2010,Nordeste
2010-12-31,0,3120494.0,0.0,201004,AL,4° - 2010,Nordeste
2011-03-31,1,3143338.0,3.181331438108151e-07,201101,AL,1° - 2011,Nordeste
2011-06-30,0,3143338.0,0.0,201102,AL,2° - 2011,Nordeste
2011-09-30,0,3143338.0,0.0,201103,AL,3° - 2011,Nordeste
2011-12-31,0,3143338.0,0.0,201104,AL,4° - 2011,Nordeste
2012-03-31,1,3165472.0,3.159086543807685e-07,201201,AL,1° - 2012,Nordeste
2012-06-30,5,3165472.0,1.5795432719038424e-06,201202,AL,2° - 2012,Nordeste
2012-09-30,0,3165472.0,0.0,201203,AL,3° - 2012,Nordeste
2012-12-31,1,3165472.0,3.159086543807685e-07,201204,AL,4° - 2012,Nordeste
2013-03-31,2,3300935.0,6.058889375283064e-07,201301,AL,1° - 2013,Nordeste
2013-06-30,0,3300935.0,0.0,201302,AL,2° - 2013,Nordeste
2013-09-30,1,3300935.0,3.029444687641532e-07,201303,AL,3° - 2013,Nordeste
2013-12-31,0,3300935.0,0.0,201304,AL,4° - 2013,Nordeste
2014-03-31,75,3321730.0,2.2578596092999732e-05,201401,AL,1° - 2014,Nordeste
2014-06-30,0,3321730.0,0.0,201402,AL,2° - 2014,Nordeste
2014-09-30,1,3321730.0,3.010479479066631e-07,201403,AL,3° - 2014,Nordeste
2014-12-31,0,3321730.0,0.0,201404,AL,4° - 2014,Nordeste
2015-03-31,962,3340932.0,0.00028794360376086675,201501,AL,1° - 2015,Nordeste
2015-06-30,53,3340932.0,1.5863836797636107e-05,201502,AL,2° - 2015,Nordeste
2015-09-30,151,3340932.0,4.5196968989491556e-05,201503,AL,3° - 2015,Nordeste
2015-12-31,2095,3340932.0,0.000627070530019767,201504,AL,4° - 2015,Nordeste
2016-03-31,5682,3358963.0,0.0016915935066864386,201601,AL,1° - 2016,Nordeste
2016-06-30,10209,3358963.0,0.0030393308887296465,201602,AL,2° - 2016,Nordeste
2016-09-30,3437,3358963.0,0.0010232324678777348,201603,AL,3° - 2016,Nordeste
2016-12-31,423,3358963.0,0.00012593172357063773,201604,AL,4° - 2016,Nordeste
2017-03-31,231,3375823.0,6.842775820888714e-05,201701,AL,1° - 2017,Nordeste
2017-06-30,171,3375823.0,5.06543145182671e-05,201702,AL,2° - 2017,Nordeste
2017-09-30,152,3375823.0,4.5026057349570756e-05,201703,AL,3° - 2017,Nordeste
2017-12-31,91,3375823.0,2.6956389597440386e-05,201704,AL,4° - 2017,Nordeste
2018-03-31,69,3322820.0,2.0765494369240584e-05,201801,AL,1° - 2018,Nordeste
2018-06-30,92,3322820.0,2.7687325825654114e-05,201802,AL,2° - 2018,Nordeste
2018-09-30,140,3322820.0,4.213288712599539e-05,201803,AL,3° - 2018,Nordeste
2018-12-31,101,3322820.0,3.03958685694681e-05,201804,AL,4° - 2018,Nordeste
2019-03-31,186,3337357.0,5.573272502761916e-05,201901,AL,1° - 2019,Nordeste
2019-06-30,1287,3337357.0,0.0003856345005943326,201902,AL,2° - 2019,Nordeste
2019-09-30,907,3337357.0,0.00027177194408629343,201903,AL,3° - 2019,Nordeste
2019-12-31,104,3337357.0,3.1162383886410715e-05,201904,AL,4° - 2019,Nordeste
2020-03-31,38,3351543.0,1.1338061304897476e-05,202001,AL,1° - 2020,Nordeste
2020-06-30,97,3351543.0,2.8941893330922504e-05,202002,AL,2° - 2020,Nordeste
2020-09-30,109,3351543.0,3.252233374299539e-05,202003,AL,3° - 2020,Nordeste
2020-12-31,43,3351543.0,1.2829911476594512e-05,202004,AL,4° - 2020,Nordeste
2021-03-31,74,3365351.0,2.1988791065181612e-05,202101,AL,1° - 2021,Nordeste
2021-06-30,287,3365351.0,8.528085183388003e-05,202102,AL,2° - 2021,Nordeste
2021-09-30,766,3365351.0,0.0002276137021071502,202103,AL,3° - 2021,Nordeste
2021-12-31,188,3365351.0,5.58634151385695e-05,202104,AL,4° - 2021,Nordeste
