data_iniSE,casos,pop,inc,trimestre,UF,trimestre-tick,regiao
2010-03-31,9888,15989929.0,0.0006183892373756006,201001,RJ,1° - 2010,Sudeste
2010-06-30,20522,15989929.0,0.001283432840758705,201002,RJ,2° - 2010,Sudeste
2010-09-30,7405,15989929.0,0.00046310399502086597,201003,RJ,3° - 2010,Sudeste
2010-12-31,5628,15989929.0,0.0003519715440887824,201004,RJ,4° - 2010,Sudeste
2011-03-31,73770,16112637.0,0.004578393964935721,201101,RJ,1° - 2011,Sudeste
2011-06-30,115033,16112637.0,0.007139303144482185,201102,RJ,2° - 2011,Sudeste
2011-09-30,7915,16112637.0,0.0004912293375690149,201103,RJ,3° - 2011,Sudeste
2011-12-31,13274,16112637.0,0.0008238254234859259,201104,RJ,4° - 2011,Sudeste
2012-03-31,76439,16231365.0,0.004709338986585539,201201,RJ,1° - 2012,Sudeste
2012-06-30,163650,16231365.0,0.010082331338122209,201202,RJ,2° - 2012,Sudeste
2012-09-30,13881,16231365.0,0.0008551960971859114,201203,RJ,3° - 2012,Sudeste
2012-12-31,11022,16231365.0,0.0006790556431945187,201204,RJ,4° - 2012,Sudeste
2013-03-31,173015,16369179.0,0.010569558803162944,201301,RJ,1° - 2013,Sudeste
2013-06-30,85444,16369179.0,0.005219809741221597,201302,RJ,2° - 2013,Sudeste
2013-09-30,3657,16369179.0,0.0002234076614349443,201303,RJ,3° - 2013,Sudeste
2013-12-31,3788,16369179.0,0.00023141050629356548,201304,RJ,4° - 2013,Sudeste
2014-03-31,6525,16461173.0,0.0003963873048415201,201401,RJ,1° - 2014,Sudeste
2014-06-30,4228,16461173.0,0.0002568468237348578,201402,RJ,2° - 2014,Sudeste
2014-09-30,2909,16461173.0,0.00017671887659524629,201403,RJ,3° - 2014,Sudeste
2014-12-31,2142,16461173.0,0.00013012438421004384,201404,RJ,4° - 2014,Sudeste
2015-03-31,24751,16550024.0,0.0014955265321669625,201501,RJ,1° - 2015,Sudeste
2015-06-30,44414,16550024.0,0.002683621485986969,201502,RJ,2° - 2015,Sudeste
2015-09-30,8844,16550024.0,0.0005343798897210058,201503,RJ,3° - 2015,Sudeste
2015-12-31,14826,16550024.0,0.000895829516621849,201504,RJ,4° - 2015,Sudeste
2016-03-31,71166,16635996.0,0.0042778322379976525,201601,RJ,1° - 2016,Sudeste
2016-06-30,35540,16635996.0,0.0021363313624263914,201602,RJ,2° - 2016,Sudeste
2016-09-30,2612,16635996.0,0.0001570089341209267,201603,RJ,3° - 2016,Sudeste
2016-12-31,3287,16635996.0,0.0001975836012463576,201604,RJ,4° - 2016,Sudeste
2017-03-31,8259,16718956.0,0.0004939901749846103,201701,RJ,1° - 2017,Sudeste
2017-06-30,5242,16718956.0,0.00031353632367954075,201702,RJ,2° - 2017,Sudeste
2017-09-30,2145,16718956.0,0.00012829748460370372,201703,RJ,3° - 2017,Sudeste
2017-12-31,3155,16718956.0,0.00018870795520964346,201704,RJ,4° - 2017,Sudeste
2018-03-31,10773,17159960.0,0.0006277986661973571,201801,RJ,1° - 2018,Sudeste
2018-06-30,10350,17159960.0,0.000603148259086851,201802,RJ,2° - 2018,Sudeste
2018-09-30,3123,17159960.0,0.0001819934312201194,201803,RJ,3° - 2018,Sudeste
2018-12-31,3463,17159960.0,0.00020180699721910773,201804,RJ,4° - 2018,Sudeste
2019-03-31,13755,17264943.0,0.0007967011533139728,201901,RJ,1° - 2019,Sudeste
2019-06-30,33167,17264943.0,0.00192106049814355,201902,RJ,2° - 2019,Sudeste
2019-09-30,3758,17264943.0,0.00021766651647792872,201903,RJ,3° - 2019,Sudeste
2019-12-31,2842,17264943.0,0.0001646110270969328,201904,RJ,4° - 2019,Sudeste
2020-03-31,5311,17366189.0,0.00030582415059515934,202001,RJ,1° - 2020,Sudeste
2020-06-30,1779,17366189.0,0.00010244043756520213,202002,RJ,2° - 2020,Sudeste
2020-09-30,844,17366189.0,4.860018510681877e-05,202003,RJ,3° - 2020,Sudeste
2020-12-31,776,17366189.0,4.468453038257271e-05,202004,RJ,4° - 2020,Sudeste
2021-03-31,1645,17463349.0,9.419728140346964e-05,202101,RJ,1° - 2021,Sudeste
2021-06-30,2590,17463349.0,0.00014831061327354793,202102,RJ,2° - 2021,Sudeste
2021-09-30,1640,17463349.0,9.391096747823113e-05,202103,RJ,3° - 2021,Sudeste
2021-12-31,1241,17463349.0,7.106311624419806e-05,202104,RJ,4° - 2021,Sudeste
2022-03-31,3144,16615526.0,0.0001892206120949767,202201,RJ,1° - 2022,Sudeste
2022-06-30,12349,16615526.0,0.0007432205275956957,202202,RJ,2° - 2022,Sudeste
2022-09-30,4107,16615526.0,0.00024717845225002207,202203,RJ,3° - 2022,Sudeste
2022-12-31,4331,16615526.0,0.00026065981901505857,202204,RJ,4° - 2022,Sudeste
2023-03-31,25006,16615526.0,0.0015049779344933167,202301,RJ,1° - 2023,Sudeste
2023-06-30,30140,16615526.0,0.0018139660459741088,202302,RJ,2° - 2023,Sudeste
2010-03-31,8627,3514952.0,0.0024543720653937805,201001,ES,1° - 2010,Sudeste
2010-06-30,18561,3514952.0,0.00528058420143433,201002,ES,2° - 2010,Sudeste
2010-09-30,7387,3514952.0,0.0021015934214748877,201003,ES,3° - 2010,Sudeste
2010-12-31,6772,3514952.0,0.0019266265940473726,201004,ES,4° - 2010,Sudeste
2011-03-31,21867,3547013.0,0.00616490551345597,201101,ES,1° - 2011,Sudeste
2011-06-30,26762,3547013.0,0.007544939925509153,201102,ES,2° - 2011,Sudeste
2011-09-30,4598,3547013.0,0.0012963019870522042,201103,ES,3° - 2011,Sudeste
2011-12-31,5996,3547013.0,0.0016904364320063107,201104,ES,4° - 2011,Sudeste
2012-03-31,7971,3578067.0,0.0022277391675449344,201201,ES,1° - 2012,Sudeste
2012-06-30,6881,3578067.0,0.001923105408590728,201202,ES,2° - 2012,Sudeste
2012-09-30,4629,3578067.0,0.0012937152937605697,201203,ES,3° - 2012,Sudeste
2012-12-31,7375,3578067.0,0.0020611687819149277,201204,ES,4° - 2012,Sudeste
2013-03-31,45764,3839366.0,0.01191967632155934,201301,ES,1° - 2013,Sudeste
2013-06-30,31932,3839366.0,0.0083169981710522,201302,ES,2° - 2013,Sudeste
2013-09-30,5835,3839366.0,0.0015197821723690838,201303,ES,3° - 2013,Sudeste
2013-12-31,4270,3839366.0,0.0011121627893772045,201304,ES,4° - 2013,Sudeste
2014-03-31,10326,3885049.0,0.0026578815350848856,201401,ES,1° - 2014,Sudeste
2014-06-30,9281,3885049.0,0.002388901658640599,201402,ES,2° - 2014,Sudeste
2014-09-30,4135,3885049.0,0.0010643366402843311,201403,ES,3° - 2014,Sudeste
2014-12-31,2484,3885049.0,0.000639374175203453,201404,ES,4° - 2014,Sudeste
2015-03-31,4630,3929911.0,0.0011781437289546761,201501,ES,1° - 2015,Sudeste
2015-06-30,15092,3929911.0,0.0038402905307524777,201502,ES,2° - 2015,Sudeste
2015-09-30,10861,3929911.0,0.002763675818612686,201503,ES,3° - 2015,Sudeste
2015-12-31,17628,3929911.0,0.0044855977654455785,201504,ES,4° - 2015,Sudeste
2016-03-31,38030,3973697.0,0.009570432773309087,201601,ES,1° - 2016,Sudeste
2016-06-30,10603,3973697.0,0.002668296047735899,201602,ES,2° - 2016,Sudeste
2016-09-30,1621,3973697.0,0.0004079324618862485,201603,ES,3° - 2016,Sudeste
2016-12-31,2906,3973697.0,0.0007313089045289563,201604,ES,4° - 2016,Sudeste
2017-03-31,6322,4016356.0,0.0015740636537199392,201701,ES,1° - 2017,Sudeste
2017-06-30,3561,4016356.0,0.0008866245920431356,201702,ES,2° - 2017,Sudeste
2017-09-30,1624,4016356.0,0.0004043466266436541,201703,ES,3° - 2017,Sudeste
2017-12-31,2178,4016356.0,0.000542282606422339,201704,ES,4° - 2017,Sudeste
2018-03-31,3501,3972388.0,0.0008813338475496352,201801,ES,1° - 2018,Sudeste
2018-06-30,7162,3972388.0,0.0018029457344045949,201802,ES,2° - 2018,Sudeste
2018-09-30,4311,3972388.0,0.0010852414215328412,201803,ES,3° - 2018,Sudeste
2018-12-31,4611,3972388.0,0.001160762745230325,201804,ES,4° - 2018,Sudeste
2019-03-31,22190,4018650.0,0.005521754818160327,201901,ES,1° - 2019,Sudeste
2019-06-30,44283,4018650.0,0.011019372177223695,201902,ES,2° - 2019,Sudeste
2019-09-30,12027,4018650.0,0.0029927960882385877,201903,ES,3° - 2019,Sudeste
2019-12-31,5632,4018650.0,0.001401465666330733,201904,ES,4° - 2019,Sudeste
2020-03-31,6861,4064052.0,0.0016882165877798807,202001,ES,1° - 2020,Sudeste
2020-06-30,55,4064052.0,1.3533291404735963e-05,202002,ES,2° - 2020,Sudeste
2020-09-30,2,4064052.0,4.921196874449441e-07,202003,ES,3° - 2020,Sudeste
2020-12-31,7,4064052.0,1.7224189060573043e-06,202004,ES,4° - 2020,Sudeste
2021-03-31,10,4108508.0,2.4339735982015854e-06,202101,ES,1° - 2021,Sudeste
2021-06-30,7,4108508.0,1.70378151874111e-06,202102,ES,2° - 2021,Sudeste
2021-09-30,0,4108508.0,0.0,202103,ES,3° - 2021,Sudeste
2021-12-31,937,4108508.0,0.00022806332615148858,202104,ES,4° - 2021,Sudeste
2022-03-31,3596,3975100.0,0.0009046313300294332,202201,ES,1° - 2022,Sudeste
2022-06-30,8211,3975100.0,0.0020656084123669843,202202,ES,2° - 2022,Sudeste
2022-09-30,3631,3975100.0,0.0009134361399713214,202203,ES,3° - 2022,Sudeste
2022-12-31,4262,3975100.0,0.0010721742849236497,202204,ES,4° - 2022,Sudeste
2023-03-31,12169,3975100.0,0.003061306633795376,202301,ES,1° - 2023,Sudeste
2023-06-30,0,3975100.0,0.0,202302,ES,2° - 2023,Sudeste
2010-03-31,29975,10444526.0,0.00286992439867544,201001,PR,1° - 2010,Sul
2010-06-30,27832,10444526.0,0.002664745149755958,201002,PR,2° - 2010,Sul
2010-09-30,3385,10444526.0,0.0003240932139955418,201003,PR,3° - 2010,Sul
2010-12-31,6041,10444526.0,0.000578389100663831,201004,PR,4° - 2010,Sul
2011-03-31,40006,10512151.0,0.003805691147320848,201101,PR,1° - 2011,Sul
2011-06-30,16099,10512151.0,0.0015314658246442616,201102,PR,2° - 2011,Sul
2011-09-30,2738,10512151.0,0.00026046048996061793,201103,PR,3° - 2011,Sul
2011-12-31,8849,10512151.0,0.0008417877559026692,201104,PR,4° - 2011,Sul
2012-03-31,7220,10577755.0,0.0006825644950180827,201201,PR,1° - 2012,Sul
2012-06-30,5065,10577755.0,0.0004788350647183642,201202,PR,2° - 2012,Sul
2012-09-30,1976,10577755.0,0.0001868071249523174,201203,PR,3° - 2012,Sul
2012-12-31,4861,10577755.0,0.0004595493089034488,201204,PR,4° - 2012,Sul
2013-03-31,67225,10997465.0,0.0061127723525376074,201301,PR,1° - 2013,Sul
2013-06-30,35209,10997465.0,0.0032015559949497454,201302,PR,2° - 2013,Sul
2013-09-30,2778,10997465.0,0.0002526036682089918,201303,PR,3° - 2013,Sul
2013-12-31,6483,10997465.0,0.0005894994892004658,201304,PR,4° - 2013,Sul
2014-03-31,22679,11081692.0,0.0020465286347969244,201401,PR,1° - 2014,Sul
2014-06-30,23654,11081692.0,0.002134511589024492,201402,PR,2° - 2014,Sul
2014-09-30,4954,11081692.0,0.00044704364640345533,201403,PR,3° - 2014,Sul
2014-12-31,4385,11081692.0,0.00039569769670552116,201404,PR,4° - 2014,Sul
2015-03-31,37573,11163018.0,0.003365846046293216,201501,PR,1° - 2015,Sul
2015-06-30,43095,11163018.0,0.0038605151402604566,201502,PR,2° - 2015,Sul
2015-09-30,7447,11163018.0,0.0006671134992347052,201503,PR,3° - 2015,Sul
2015-12-31,14287,11163018.0,0.0012798510223668905,201504,PR,4° - 2015,Sul
2016-03-31,147745,11242720.0,0.01314139283020479,201601,PR,1° - 2016,Sul
2016-06-30,46255,11242720.0,0.004114217911679736,201602,PR,2° - 2016,Sul
2016-09-30,4579,11242720.0,0.0004072857813767487,201603,PR,3° - 2016,Sul
2016-12-31,10373,11242720.0,0.0009226414960080834,201604,PR,4° - 2016,Sul
2017-03-31,12429,11320892.0,0.0010978816863547501,201701,PR,1° - 2017,Sul
2017-06-30,4826,11320892.0,0.0004262914971717776,201702,PR,2° - 2017,Sul
2017-09-30,4116,11320892.0,0.0003635755910399993,201703,PR,3° - 2017,Sul
2017-12-31,8244,11320892.0,0.0007282111692258878,201704,PR,4° - 2017,Sul
2018-03-31,7022,11348937.0,0.0006187363627095648,201801,PR,1° - 2018,Sul
2018-06-30,4493,11348937.0,0.0003958961090364675,201802,PR,2° - 2018,Sul
2018-09-30,2771,11348937.0,0.0002441638366659362,201803,PR,3° - 2018,Sul
2018-12-31,6430,11348937.0,0.0005665728869584879,201804,PR,4° - 2018,Sul
2019-03-31,27173,11433957.0,0.002376517595789454,201901,PR,1° - 2019,Sul
2019-06-30,62382,11433957.0,0.005455853997002088,201902,PR,2° - 2019,Sul
2019-09-30,9933,11433957.0,0.0008687281227312644,201903,PR,3° - 2019,Sul
2019-12-31,24516,11433957.0,0.002144139601014767,201904,PR,4° - 2019,Sul
2020-03-31,267325,11516840.0,0.02321166222679138,202001,PR,1° - 2020,Sul
2020-06-30,73588,11516840.0,0.006389599924979421,202002,PR,2° - 2020,Sul
2020-09-30,9614,11516840.0,0.0008347775952431396,202003,PR,3° - 2020,Sul
2020-12-31,14153,11516840.0,0.001228896120810917,202004,PR,4° - 2020,Sul
2021-03-31,37364,11597484.0,0.003221733265594503,202101,PR,1° - 2021,Sul
2021-06-30,35129,11597484.0,0.003029019052753166,202102,PR,2° - 2021,Sul
2021-09-30,14154,11597484.0,0.0012204371223965473,202103,PR,3° - 2021,Sul
2021-12-31,16523,11597484.0,0.0014247055654485058,202104,PR,4° - 2021,Sul
2022-03-31,67164,11835379.0,0.0056748499562202445,202201,PR,1° - 2022,Sul
2022-06-30,178448,11835379.0,0.015077506178720597,202202,PR,2° - 2022,Sul
2022-09-30,22431,11835379.0,0.0018952498268116297,202203,PR,3° - 2022,Sul
2022-12-31,22301,11835379.0,0.0018842658101612124,202204,PR,4° - 2022,Sul
2023-03-31,102275,11835379.0,0.00864146386862643,202301,PR,1° - 2023,Sul
2023-06-30,182772,11835379.0,0.015442851471000633,202302,PR,2° - 2023,Sul
2010-03-31,3667,8452381.0,0.0004338422510769451,201001,CE,1° - 2010,Nordeste
2010-06-30,4746,8452381.0,0.0005614985883859234,201002,CE,2° - 2010,Nordeste
2010-09-30,4421,8452381.0,0.000523047884377195,201003,CE,3° - 2010,Nordeste
2010-12-31,5184,8452381.0,0.0006133183064038405,201004,CE,4° - 2010,Nordeste
2011-03-31,45949,8530058.0,0.005386716010606259,201101,CE,1° - 2011,Nordeste
2011-06-30,38506,8530058.0,0.004514154534470926,201102,CE,2° - 2011,Nordeste
2011-09-30,4153,8530058.0,0.0004868665605790723,201103,CE,3° - 2011,Nordeste
2011-12-31,3099,8530058.0,0.0003633035086045136,201104,CE,4° - 2011,Nordeste
2012-03-31,14388,8606005.0,0.001671855872730727,201201,CE,1° - 2012,Nordeste
2012-06-30,52221,8606005.0,0.006067972305384438,201202,CE,2° - 2012,Nordeste
2012-09-30,5144,8606005.0,0.0005977221719020615,201203,CE,3° - 2012,Nordeste
2012-12-31,2051,8606005.0,0.00023832196239718663,201204,CE,4° - 2012,Nordeste
2013-03-31,13176,8778576.0,0.0015009268017956443,201301,CE,1° - 2013,Nordeste
2013-06-30,26571,8778576.0,0.0030268007020728648,201302,CE,2° - 2013,Nordeste
2013-09-30,14447,8778576.0,0.0016457111039421429,201303,CE,3° - 2013,Nordeste
2013-12-31,3400,8778576.0,0.0003873065517687607,201304,CE,4° - 2013,Nordeste
2014-03-31,9532,8842791.0,0.0010779402114106283,201401,CE,1° - 2014,Nordeste
2014-06-30,18100,8842791.0,0.002046865067827567,201402,CE,2° - 2014,Nordeste
2014-09-30,10383,8842791.0,0.0011741767955388744,201403,CE,3° - 2014,Nordeste
2014-12-31,4613,8842791.0,0.0005216678761264401,201404,CE,4° - 2014,Nordeste
2015-03-31,20791,8904459.0,0.002334897605795029,201501,CE,1° - 2015,Nordeste
2015-06-30,66106,8904459.0,0.007423920981611572,201502,CE,2° - 2015,Nordeste
2015-09-30,16531,8904459.0,0.0018564856101869862,201503,CE,3° - 2015,Nordeste
2015-12-31,4144,8904459.0,0.000465384814506979,201504,CE,4° - 2015,Nordeste
2016-03-31,23005,8963663.0,0.002566473103685402,201601,CE,1° - 2016,Nordeste
2016-06-30,57062,8963663.0,0.006365924287872045,201602,CE,2° - 2016,Nordeste
2016-09-30,15227,8963663.0,0.0016987474874947887,201603,CE,3° - 2016,Nordeste
2016-12-31,6809,8963663.0,0.0007596224891542665,201604,CE,4° - 2016,Nordeste
2017-03-31,29728,9020460.0,0.0032956190704243465,201701,CE,1° - 2017,Nordeste
2017-06-30,45638,9020460.0,0.005059387215286138,201702,CE,2° - 2017,Nordeste
2017-09-30,5224,9020460.0,0.0005791278936994344,201703,CE,3° - 2017,Nordeste
2017-12-31,2307,9020460.0,0.000255751923959532,201704,CE,4° - 2017,Nordeste
2018-03-31,4905,9075649.0,0.0005404572168888418,201801,CE,1° - 2018,Nordeste
2018-06-30,6386,9075649.0,0.0007036411390524248,201802,CE,2° - 2018,Nordeste
2018-09-30,2650,9075649.0,0.00029199013756481767,201803,CE,3° - 2018,Nordeste
2018-12-31,1338,9075649.0,0.00014742747323084,201804,CE,4° - 2018,Nordeste
2019-03-31,7497,9132078.0,0.0008209522520504095,201901,CE,1° - 2019,Nordeste
2019-06-30,16848,9132078.0,0.0018449251090496598,201902,CE,2° - 2019,Nordeste
2019-09-30,6781,9132078.0,0.0007425473150798756,201903,CE,3° - 2019,Nordeste
2019-12-31,2500,9132078.0,0.000273760254785384,201904,CE,4° - 2019,Nordeste
2020-03-31,12665,9187103.0,0.0013785629702856275,202001,CE,1° - 2020,Nordeste
2020-06-30,17772,9187103.0,0.0019344509362744708,202002,CE,2° - 2020,Nordeste
2020-09-30,7449,9187103.0,0.0008108105460448195,202003,CE,3° - 2020,Nordeste
2020-12-31,2122,9187103.0,0.00023097596707035938,202004,CE,4° - 2020,Nordeste
2021-03-31,6695,9240580.0,0.0007245216209372139,202101,CE,1° - 2021,Nordeste
2021-06-30,35291,9240580.0,0.003819132565271877,202102,CE,2° - 2021,Nordeste
2021-09-30,33344,9240580.0,0.0036084315053816966,202103,CE,3° - 2021,Nordeste
2021-12-31,11781,9240580.0,0.0012749199725558351,202104,CE,4° - 2021,Nordeste
2022-03-31,19113,8936431.0,0.0021387732977516415,202201,CE,1° - 2022,Nordeste
2022-06-30,61245,8936431.0,0.006853407137592178,202202,CE,2° - 2022,Nordeste
2022-09-30,21199,8936431.0,0.002372199818920999,202203,CE,3° - 2022,Nordeste
2022-12-31,4758,8936431.0,0.0005324273191389269,202204,CE,4° - 2022,Nordeste
2023-03-31,14103,8936431.0,0.0015781468015586984,202301,CE,1° - 2023,Nordeste
2023-06-30,11013,8936431.0,0.0012323711781582602,202302,CE,2° - 2023,Nordeste
2010-03-31,935,6574789.0,0.00014220988688762483,201001,MA,1° - 2010,Nordeste
2010-06-30,1553,6574789.0,0.00023620529875559504,201002,MA,2° - 2010,Nordeste
2010-09-30,3137,6574789.0,0.00047712557771815945,201003,MA,3° - 2010,Nordeste
2010-12-31,1316,6574789.0,0.0002001585145926356,201004,MA,4° - 2010,Nordeste
2011-03-31,6439,6645665.0,0.0009689022844214988,201101,MA,1° - 2011,Nordeste
2011-06-30,4648,6645665.0,0.0006994032952308009,201102,MA,2° - 2011,Nordeste
2011-09-30,2913,6645665.0,0.0004383308517657751,201103,MA,3° - 2011,Nordeste
2011-12-31,1021,6645665.0,0.0001536339854627039,201104,MA,4° - 2011,Nordeste
2012-03-31,3325,6714314.0,0.0004952106797507533,201201,MA,1° - 2012,Nordeste
2012-06-30,2594,6714314.0,0.0003863387979769787,201202,MA,2° - 2012,Nordeste
2012-09-30,914,6714314.0,0.00013612708610291385,201203,MA,3° - 2012,Nordeste
2012-12-31,334,6714314.0,4.974447128924861e-05,201204,MA,4° - 2012,Nordeste
2013-03-31,1933,6794301.0,0.0002845031446207638,201301,MA,1° - 2013,Nordeste
2013-06-30,1921,6794301.0,0.0002827369585186173,201302,MA,2° - 2013,Nordeste
2013-09-30,678,6794301.0,9.978951477127669e-05,201303,MA,3° - 2013,Nordeste
2013-12-31,276,6794301.0,4.0622280349369274e-05,201304,MA,4° - 2013,Nordeste
2014-03-31,1173,6850884.0,0.0001712187799413915,201401,MA,1° - 2014,Nordeste
2014-06-30,1413,6850884.0,0.00020625075537697034,201402,MA,2° - 2014,Nordeste
2014-09-30,721,6850884.0,0.00010524189287105139,201403,MA,3° - 2014,Nordeste
2014-12-31,509,6850884.0,7.429698123629009e-05,201404,MA,4° - 2014,Nordeste
2015-03-31,4925,6904241.0,0.0007133296766436745,201501,MA,1° - 2015,Nordeste
2015-06-30,3696,6904241.0,0.0005353231441370601,201502,MA,2° - 2015,Nordeste
2015-09-30,683,6904241.0,9.89247043954578e-05,201503,MA,3° - 2015,Nordeste
2015-12-31,1252,6904241.0,0.00018133781830616862,201504,MA,4° - 2015,Nordeste
2016-03-31,19482,6954036.0,0.0028015385597658683,201601,MA,1° - 2016,Nordeste
2016-06-30,10469,6954036.0,0.0015054566873107934,201602,MA,2° - 2016,Nordeste
2016-09-30,547,6954036.0,7.865935695472384e-05,201603,MA,3° - 2016,Nordeste
2016-12-31,558,6954036.0,8.024117217684809e-05,201604,MA,4° - 2016,Nordeste
2017-03-31,5157,7000229.0,0.000736690185421077,201701,MA,1° - 2017,Nordeste
2017-06-30,2935,7000229.0,0.0004192719981017764,201702,MA,2° - 2017,Nordeste
2017-09-30,804,7000229.0,0.00011485338551067401,201703,MA,3° - 2017,Nordeste
2017-12-31,470,7000229.0,6.714066068410047e-05,201704,MA,4° - 2017,Nordeste
2018-03-31,870,7035055.0,0.00012366641056821872,201801,MA,1° - 2018,Nordeste
2018-06-30,1487,7035055.0,0.00021137006036200143,201802,MA,2° - 2018,Nordeste
2018-09-30,339,7035055.0,4.818725653175419e-05,201803,MA,3° - 2018,Nordeste
2018-12-31,285,7035055.0,4.0511410358554414e-05,201804,MA,4° - 2018,Nordeste
2019-03-31,2261,7075181.0,0.0003195677962160968,201901,MA,1° - 2019,Nordeste
2019-06-30,3618,7075181.0,0.0005113650096018745,201902,MA,2° - 2019,Nordeste
2019-09-30,881,7075181.0,0.00012451978260344152,201903,MA,3° - 2019,Nordeste
2019-12-31,424,7075181.0,5.992779548678684e-05,201904,MA,4° - 2019,Nordeste
2020-03-31,2179,7114598.0,0.0003062716965877763,202001,MA,1° - 2020,Nordeste
2020-06-30,817,7114598.0,0.00011483431671051548,202002,MA,2° - 2020,Nordeste
2020-09-30,259,7114598.0,3.640402451410466e-05,202003,MA,3° - 2020,Nordeste
2020-12-31,100,7114598.0,1.405560792050373e-05,202004,MA,4° - 2020,Nordeste
2021-03-31,824,7153262.0,0.00011519220182344782,202101,MA,1° - 2021,Nordeste
2021-06-30,484,7153262.0,6.766143893513198e-05,202102,MA,2° - 2021,Nordeste
2021-09-30,388,7153262.0,5.424098823725456e-05,202103,MA,3° - 2021,Nordeste
2021-12-31,496,7153262.0,6.933899527236664e-05,202104,MA,4° - 2021,Nordeste
2022-03-31,2423,6800605.0,0.00035629182991807345,202201,MA,1° - 2022,Nordeste
2022-06-30,5076,6800605.0,0.000746404180216319,202202,MA,2° - 2022,Nordeste
2022-09-30,2365,6800605.0,0.00034776317695263875,202203,MA,3° - 2022,Nordeste
2022-12-31,1193,6800605.0,0.00017542556875454462,202204,MA,4° - 2022,Nordeste
2023-03-31,4183,6800605.0,0.0006150923336967814,202301,MA,1° - 2023,Nordeste
2023-06-30,1838,6800605.0,0.00027027007155980975,202302,MA,2° - 2023,Nordeste
2010-03-31,69173,19597330.0,0.0035297155275744196,201001,MG,1° - 2010,Sudeste
2010-06-30,59030,19597330.0,0.0030121450217963364,201002,MG,2° - 2010,Sudeste
2010-09-30,2805,19597330.0,0.0001431317429466157,201003,MG,3° - 2010,Sudeste
2010-12-31,4595,19597330.0,0.0002344707161638856,201004,MG,4° - 2010,Sudeste
2011-03-31,31493,19728252.0,0.0015963401116327995,201101,MG,1° - 2011,Sudeste
2011-06-30,25560,19728252.0,0.0012956038882715002,201102,MG,2° - 2011,Sudeste
2011-09-30,4071,19728252.0,0.0002063538117822096,201103,MG,3° - 2011,Sudeste
2011-12-31,8557,19728252.0,0.00043374344569402297,201104,MG,4° - 2011,Sudeste
2012-03-31,19071,19855332.0,0.0009604976638013407,201201,MG,1° - 2012,Sudeste
2012-06-30,18155,19855332.0,0.0009143639602702186,201202,MG,2° - 2012,Sudeste
2012-09-30,5615,19855332.0,0.0002827955735013648,201203,MG,3° - 2012,Sudeste
2012-12-31,14338,19855332.0,0.0007221234074554885,201204,MG,4° - 2012,Sudeste
2013-03-31,318205,20593356.0,0.015451828249849127,201301,MG,1° - 2013,Sudeste
2013-06-30,167570,20593356.0,0.00813709042858289,201302,MG,2° - 2013,Sudeste
2013-09-30,4585,20593356.0,0.0002226446238291612,201303,MG,3° - 2013,Sudeste
2013-12-31,7148,20593356.0,0.000347102240159399,201304,MG,4° - 2013,Sudeste
2014-03-31,43180,20734097.0,0.0020825599494398044,201401,MG,1° - 2014,Sudeste
2014-06-30,40181,20734097.0,0.0019379189747207222,201402,MG,2° - 2014,Sudeste
2014-09-30,5551,20734097.0,0.00026772325797453343,201403,MG,3° - 2014,Sudeste
2014-12-31,6196,20734097.0,0.000298831436932122,201404,MG,4° - 2014,Sudeste
2015-03-31,64115,20869101.0,0.0030722454215924297,201501,MG,1° - 2015,Sudeste
2015-06-30,157689,20869101.0,0.007556099325984382,201502,MG,2° - 2015,Sudeste
2015-09-30,9689,20869101.0,0.00046427491054837485,201503,MG,3° - 2015,Sudeste
2015-12-31,26867,20869101.0,0.001287405720064319,201504,MG,4° - 2015,Sudeste
2016-03-31,471164,20997560.0,0.02243898814909923,201601,MG,1° - 2016,Sudeste
2016-06-30,199474,20997560.0,0.00949986569868118,201602,MG,2° - 2016,Sudeste
2016-09-30,5214,20997560.0,0.00024831456607339136,201603,MG,3° - 2016,Sudeste
2016-12-31,11674,20997560.0,0.0005559693602494766,201604,MG,4° - 2016,Sudeste
2017-03-31,33034,21119536.0,0.0015641442122592086,201701,MG,1° - 2017,Sudeste
2017-06-30,16832,21119536.0,0.0007969872065371133,201702,MG,2° - 2017,Sudeste
2017-09-30,5235,21119536.0,0.0002478747639152678,201703,MG,3° - 2017,Sudeste
2017-12-31,10636,21119536.0,0.0005036095489976673,201704,MG,4° - 2017,Sudeste
2018-03-31,20128,21040662.0,0.0009566238932976538,201801,MG,1° - 2018,Sudeste
2018-06-30,23073,21040662.0,0.0010965909722802447,201802,MG,2° - 2018,Sudeste
2018-09-30,5816,21040662.0,0.0002764171583574699,201803,MG,3° - 2018,Sudeste
2018-12-31,14685,21040662.0,0.0006979343140439213,201804,MG,4° - 2018,Sudeste
2019-03-31,200925,21168791.0,0.009491567090439884,201901,MG,1° - 2019,Sudeste
2019-06-30,382887,21168791.0,0.018087334321549114,201902,MG,2° - 2019,Sudeste
2019-09-30,13223,21168791.0,0.0006246459705705441,201903,MG,3° - 2019,Sudeste
2019-12-31,11371,21168791.0,0.0005371586879949829,201904,MG,4° - 2019,Sudeste
2020-03-31,71714,21292666.0,0.0033680141321899286,202001,MG,1° - 2020,Sudeste
2020-06-30,54502,21292666.0,0.002559660683166683,202002,MG,2° - 2020,Sudeste
2020-09-30,13495,21292666.0,0.0006337862999400827,202003,MG,3° - 2020,Sudeste
